08-08-17 15:01:17

Radiation device:	U04 Accelerator
Energy:	6 MV
Controller:	CCU
Measurement device:	NWP484841
Field detector:	Thimble
Reference detector:	Thimble
SAD:	1000 mm
SSD:	1000 mm
Field size:	400 x 400 mm
Gantry angle:	0
Measurement medium:	Water
Scan type:	Inline
Scan mode:	Continuous

Points [mm]:
Inline	Crossline	Depth	Normalized field	Current field	Ratio
42.1	0.0	50.0	107.2	301271	91.4
42.6	0.0	50.0	107.2	301115	91.1
43.1	0.0	50.0	107.1	301009	91.2
43.7	0.0	50.0	107.3	301420	91.5
44.2	0.0	50.0	107.3	301350	91.5
44.7	0.0	50.0	106.9	300373	91.1
45.2	0.0	50.0	106.9	300289	91.2
45.7	0.0	50.0	107.3	301424	91.5
46.3	0.0	50.0	107.3	301548	91.5
46.8	0.0	50.0	107.5	302013	91.6
47.3	0.0	50.0	107.7	302478	91.8
47.8	0.0	50.0	107.5	302047	91.6
48.4	0.0	50.0	107.2	301033	91.1
48.9	0.0	50.0	107.0	300614	91.2
49.4	0.0	50.0	107.3	301335	91.3
49.9	0.0	50.0	107.3	301588	91.4
50.5	0.0	50.0	107.3	301345	91.5
51.0	0.0	50.0	107.3	301419	91.4
51.5	0.0	50.0	107.5	301886	91.6
52.0	0.0	50.0	107.6	302370	91.8
52.5	0.0	50.0	107.6	302309	91.6
53.1	0.0	50.0	107.5	301910	91.4
53.6	0.0	50.0	107.6	302185	91.4
54.1	0.0	50.0	107.4	301664	91.3
54.6	0.0	50.0	107.4	301830	91.5
55.1	0.0	50.0	107.4	301849	91.5
55.6	0.0	50.0	107.4	301791	91.6
56.1	0.0	50.0	107.7	302556	91.8
