08-08-2017 15:32:24

Radiation device:	U04 Accelerator
Energy:	6 MV
Controller:	CCU
Measurement device:	NWP484841
Field detector:	Thimble
Reference detector:	Thimble
SAD:	1000 mm
SSD:	1000 mm
Field size:	400 x 400 mm
Gantry angle:	0
Measurement medium:	Water
Scan type:	DiagonalMpPm
Scan mode:	Continuous

Points [mm]:
Inline	Crossline	Depth	Normalized field	Current field	Ratio
117.4	-117.5	50.0	110.2	309492	133.1
117.1	-117.1	50.0	110.5	310576	133.6
116.7	-116.8	50.0	110.4	310168	133.5
116.3	-116.4	50.0	110.5	310382	133.8
116.0	-116.0	50.0	110.6	310782	134.0
115.6	-115.7	50.0	110.7	310975	133.8
115.2	-115.3	50.0	110.5	310440	133.6
114.9	-114.9	50.0	110.6	310690	133.7
114.5	-114.5	50.0	110.7	311083	133.9
114.1	-114.2	50.0	110.4	310180	133.6
113.8	-113.8	50.0	110.2	309728	133.4
113.4	-113.5	50.0	110.4	310188	133.3
113.0	-113.1	50.0	110.3	309914	133.2
112.7	-112.7	50.0	110.5	310522	133.6
112.3	-112.3	50.0	110.8	311227	134.0
111.9	-111.9	50.0	110.8	311232	134.0
111.6	-111.6	50.0	110.9	311650	134.1
111.2	-111.2	50.0	110.6	310669	134.0
110.8	-110.8	50.0	110.5	310306	133.7
110.4	-110.5	50.0	110.5	310385	133.8
110.1	-110.1	50.0	110.6	310590	133.8
109.7	-109.7	50.0	110.4	310113	133.6
109.3	-109.4	50.0	110.5	310308	133.7
109.0	-109.0	50.0	110.3	309816	133.4
108.6	-108.6	50.0	110.3	309811	133.6
108.2	-108.3	50.0	110.4	310046	133.6
107.8	-107.9	50.0	110.2	309478	133.2
107.5	-107.5	50.0	110.2	309715	133.3
107.1	-107.2	50.0	110.1	309350	133.4
106.7	-106.8	50.0	110.0	308911	133.1
106.4	-106.4	50.0	110.3	309897	133.4
106.0	-106.1	50.0	110.3	309748	133.2
105.6	-105.7	50.0	109.9	308759	132.9
105.3	-105.4	50.0	109.9	308707	132.8
104.9	-105.0	50.0	109.8	308593	132.8
104.5	-104.6	50.0	110.1	309290	133.0
104.2	-104.2	50.0	110.1	309417	133.3
103.8	-103.9	50.0	110.3	309830	133.2
103.4	-103.5	50.0	110.3	309804	133.2
103.1	-103.1	50.0	110.1	309362	133.1
102.7	-102.8	50.0	109.9	308887	132.8
102.3	-102.4	50.0	109.9	308743	132.8
101.9	-102.0	50.0	109.6	307999	132.4
101.6	-101.7	50.0	109.6	307790	132.3
101.2	-101.3	50.0	109.6	307990	132.4
100.8	-100.9	50.0	109.8	308528	133.0
100.4	-100.6	50.0	109.8	308346	132.7
100.1	-100.2	50.0	109.8	308444	132.4
99.7	-99.8	50.0	109.8	308408	132.7
99.4	-99.5	50.0	109.4	307438	132.6
99.0	-99.1	50.0	109.8	308383	132.7
98.6	-98.7	50.0	109.7	308134	132.6
98.3	-98.4	50.0	109.4	307387	132.3
97.9	-98.0	50.0	109.3	306935	132.3
97.5	-97.6	50.0	109.4	307262	132.6
97.1	-97.3	50.0	109.7	308056	132.6
96.8	-96.9	50.0	109.4	307395	132.4
96.4	-96.5	50.0	109.3	306943	132.4
96.1	-96.2	50.0	109.2	306856	132.3
95.7	-95.8	50.0	109.2	306788	132.2
95.4	-95.4	50.0	109.2	306685	132.1
95.0	-95.0	50.0	109.0	306203	131.8
94.6	-94.7	50.0	109.1	306584	132.0
94.2	-94.3	50.0	108.9	305924	131.6
