1-2-2013 15:51:04

Radiation device:	U03 Accelerator
Energy:	10 MV
Controller:	CCU
Measurement device:	NWP484841
Field detector:	Thimble
Reference detector:	Thimble
SAD:	1000 mm
SSD:	1000 mm
Field size:	300 x 300 mm
Gantry angle:	0
Measurement medium:	Water
Scan type:	Inline
Scan mode:	Continuous

Points [mm]:
Inline	Crossline	Depth	Normalized field	Current field	Ratio
12.9	0.0	50.0	1699.4	102479	1685.3
13.4	0.0	50.0	1709.4	103079	1698.6
13.9	0.0	50.0	1723.6	103939	1702.3
14.5	0.0	50.0	1728.5	104235	1719.7
15.0	0.0	50.0	1729.4	104286	1725.3
15.5	0.0	50.0	1736.1	104691	1721.3
16.0	0.0	50.0	1739.0	104869	1735.7
16.5	0.0	50.0	1741.3	105004	1748.6
17.0	0.0	50.0	1751.9	105646	1741.4
17.6	0.0	50.0	1767.3	106574	1761.3
18.1	0.0	50.0	1762.2	106267	1766.8
18.6	0.0	50.0	1774.3	106993	1767.6
19.1	0.0	50.0	1777.2	107170	1767.1
19.7	0.0	50.0	1790.3	107957	1790.0
20.2	0.0	50.0	1777.3	107178	1781.1
20.7	0.0	50.0	1789.3	107903	1786.5
21.2	0.0	50.0	1800.3	108562	1803.6
21.7	0.0	50.0	1806.2	108921	1807.2
22.2	0.0	50.0	1831.9	110469	1807.1
22.7	0.0	50.0	1819.3	109707	1820.5
23.3	0.0	50.0	1828.9	110287	1820.2
23.7	0.0	50.0	1833.4	110561	1834.2
24.3	0.0	50.0	1831.1	110418	1827.5
24.8	0.0	50.0	1851.9	111678	1850.5
25.3	0.0	50.0	1858.4	112065	1853.9
25.8	0.0	50.0	1868.3	112666	1858.9
26.3	0.0	50.0	1867.1	112592	1860.4
26.9	0.0	50.0	1874.7	113047	1869.6
27.3	0.0	50.0	1888.4	113875	1876.6
27.9	0.0	50.0	1896.9	114388	1888.7
28.4	0.0	50.0	1896.4	114357	1884.8
28.9	0.0	50.0	1897.6	114433	1887.7
29.4	0.0	50.0	1919.1	115729	1910.2
29.9	0.0	50.0	1921.5	115874	1909.3
30.5	0.0	50.0	1936.9	116798	1918.2
31.0	0.0	50.0	1930.4	116407	1916.2
31.5	0.0	50.0	1947.2	117422	1923.2
32.0	0.0	50.0	1952.0	117712	1940.2
32.5	0.0	50.0	1942.1	117115	1933.5
33.0	0.0	50.0	1963.8	118425	1947.1
33.5	0.0	50.0	1958.6	118107	1955.2
34.1	0.0	50.0	1975.2	119108	1963.9
34.5	0.0	50.0	1976.2	119171	1972.1
35.0	0.0	50.0	1981.1	119464	1971.5
35.6	0.0	50.0	1971.9	118908	1969.4
36.1	0.0	50.0	2000.1	120613	1977.1
36.6	0.0	50.0	1995.4	120331	1982.4
37.1	0.0	50.0	1994.5	120272	1988.2
