Delivery System	U03	
Energy	6 MV	
Scan Type	Profile at Angle	
Depth	5.00	
Field	40cm x 40cm (Jaws)	
Wedge	Open Field	
Comments		

	5.00 cm : ScanId=36	
29.4946631059746	5.96	
29.5246631059746	5.91	
29.5546631059746	5.86	
29.5846631059746	5.82	
29.6146631059746	5.78	
29.6446631059746	5.75	
29.6746631059746	5.71	
29.7046631059746	5.68	
29.7346631059746	5.63	
29.7646631059746	5.59	
29.7946631059746	5.55	
29.8246631059746	5.50	
29.8546631059746	5.46	
29.8846631059746	5.44	
29.9146631059746	5.42	
29.9446631059746	5.40	
29.9746631059746	5.38	
30.0046631059746	5.34	
30.0346631059746	5.29	
30.0646631059746	5.25	
30.0946631059746	5.20	
30.1246631059746	5.16	
30.1546631059746	5.13	
30.1846631059746	5.09	
30.2146631059746	5.06	
30.2446631059746	5.03	
30.2746631059746	5.01	
30.3046631059746	4.99	
30.3346631059746	4.96	
30.3646631059746	4.94	
30.3946631059746	4.91	
30.4246631059746	4.86	
30.4546631059746	4.82	
30.4846631059746	4.78	
30.5146631059746	4.74	
30.5446631059746	4.71	
30.5746631059746	4.68	
30.6046631059746	4.65	
30.6346631059746	4.62	
30.6646631059746	4.60	
30.6946631059746	4.57	
30.7246631059746	4.54	
30.7546631059746	4.52	
30.7846631059746	4.49	
30.8146631059746	4.47	
30.8446631059746	4.45	
30.8746631059746	4.42	
30.9046631059746	4.40	
30.9346631059747	4.37	
30.9646631059747	4.33	
30.9946631059747	4.30	
31.0246631059747	4.26	
31.0546631059747	4.24	
31.0846631059747	4.21	
31.1146631059747	4.19	
31.1446631059747	4.17	
31.1746631059747	4.14	
31.2046631059747	4.10	
31.2346631059747	4.06	
31.2646631059747	4.02	
